p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.2479553280007696e-180	0.3283569901924782	0.416	0.014	3.7963469579276995e-176	10	Lonrf1
2.3785521760620287e-180	0.2526970748166556	0.551	0.025	4.016898914933554e-176	10	Rnf19a
3.0566998307625626e-180	0.2730097623852683	0.292	0.006	5.162154674191816e-176	10	Ttc17
3.207989935357931e-180	0.3110417037079585	0.697	0.04	5.417653402832474e-176	10	Atp6ap1
3.684344199791654e-180	0.26714373575297157	0.742	0.045	6.2221204846081446e-176	10	Rest
6.4454546897759315e-180	0.7756154120172771	0.584	0.028	1.0885083880093594e-175	10	Hsph1
7.607346022472193e-180	0.33385264647404517	0.416	0.014	1.284728596275104e-175	10	Htt
1.0428108033051964e-179	0.25679648684942813	0.539	0.024	1.7610988846218157e-175	10	Yipf3
1.0445654003147877e-179	0.9475107097836968	0.91	0.068	1.7640620480516136e-175	10	Tsc22d2
1.2291147801084965e-179	0.29425895884519276	0.517	0.022	2.075729040647229e-175	10	Zswim8
1.558637230529506e-179	0.4031769505332147	0.652	0.035	2.63222655491823e-175	10	Brd1
2.1906563198394504e-179	1.0302217053978002	0.315	0.008	3.6995803929448636e-175	10	Ifit1
3.288214267357581e-179	0.3544532184663601	0.404	0.013	5.553136254713484e-175	10	Ncor2
3.384854609895882e-179	0.25335294251611706	0.697	0.04	5.716342465192166e-175	10	Ppm1a
8.296321579426944e-179	0.2811574721522698	0.742	0.046	1.4010827883336223e-174	10	Pten
9.100703290318818e-179	0.39498404862368786	0.506	0.021	1.536926771669042e-174	10	Zfp148
1.022376539155249e-178	0.28541271738825014	0.73	0.044	1.7265894993253846e-174	10	Shisa5
1.3847945797216704e-178	0.29865785930505095	0.483	0.019	2.338641086233957e-174	10	Tmem248
2.0018548070280685e-178	0.325608543118876	0.573	0.027	3.380732398109002e-174	10	Foxn3
2.213270725550092e-178	0.25310236250912393	0.449	0.017	3.7377716013089955e-174	10	Med7
2.966096779826188e-178	0.3079363567094773	0.382	0.012	5.009144241770466e-174	10	Oasl2
6.186364084702898e-178	2.564061108164161	0.955	0.081	1.0447531666246254e-173	10	Timp2
9.308493115869434e-178	0.46472560222127646	0.764	0.049	1.57201831740803e-173	10	Elf1
1.2933472081871801e-177	0.6308695851389658	0.742	0.046	2.1842047651865098e-173	10	Ranbp2
1.6735140100708115e-177	0.2892541641626851	0.854	0.06	2.8262304602075865e-173	10	Surf4
2.1937927644262445e-177	0.437415734571148	0.629	0.033	3.7048772205630416e-173	10	Impact
3.0689768967591118e-177	1.9954824000777505	0.809	0.055	5.182888183246788e-173	10	Mmp3
8.736416660127049e-177	0.40791249310304156	0.371	0.011	1.475406045562256e-172	10	Yipf1
1.2545851230365232e-176	0.424736711025574	0.775	0.051	2.1187433557840803e-172	10	Ddx17
1.9612356970604763e-176	0.34387256751319245	0.315	0.008	3.3121348451957323e-172	10	Eid3
2.8729142701194304e-176	0.4181679779306059	0.348	0.01	4.851777619377694e-172	10	Cep85l
2.959985738368101e-176	0.34881434382449317	0.382	0.012	4.998823914956049e-172	10	Trim56
3.007782297928514e-176	0.4582790555111298	0.73	0.044	5.0795427447416745e-172	10	Kitl
3.544290449851054e-176	0.32741289420129394	0.281	0.006	5.985597711708459e-172	10	Myef2
4.00253972339602e-176	0.2729943318093123	0.472	0.019	6.759489084871198e-172	10	Irak1
4.660628589735053e-176	0.3310193190796138	0.461	0.018	7.870869562344556e-172	10	Tppp3
1.1048453546644798e-175	0.31211939091578733	0.697	0.041	1.8658628349573734e-171	10	Alkbh5
2.0383211808578693e-175	0.4443196430125673	0.562	0.027	3.4423168102327697e-171	10	Ogt
3.0700073092306494e-175	0.3254267007997006	0.618	0.033	5.18462834382872e-171	10	Rbbp4
5.991106469103984e-175	0.26636313930106714	0.517	0.023	1.0117780605022808e-170	10	Tnrc18
6.708661378495776e-175	0.3224972050494126	0.64	0.035	1.1329587336003667e-170	10	Notch2
6.984328398499183e-175	0.2609856559587795	0.427	0.015	1.179513379938542e-170	10	Dhrs7
9.675301384354374e-175	0.6439041400025856	0.854	0.061	1.6339648977897668e-170	10	Jmjd1c
1.2697843560956592e-174	0.44214043617492066	0.427	0.015	2.1444118205743493e-170	10	Bod1l
2.932967713188833e-174	0.26514366660718847	0.652	0.036	4.953195874033301e-170	10	Tmbim1
3.5809692114490698e-174	0.30454704817023837	0.337	0.009	6.047540804295189e-170	10	Sema4a
5.071027794207214e-174	2.988224904716609	0.91	0.074	8.563951738857143e-170	10	Ccl7
9.835079387241398e-174	0.3121419523738366	0.742	0.046	1.6609482069173271e-169	10	Emp3
9.944376494438985e-174	0.27080108146195514	0.326	0.009	1.6794063023808558e-169	10	Polr1a
5.738402872428841e-173	0.2777140686434002	0.685	0.04	9.691014770957826e-169	10	Ncor1
5.941789181001108e-173	0.26612802184629525	0.517	0.023	1.0034493568874671e-168	10	Lats2
6.751862366773027e-173	0.255474642625649	0.551	0.026	1.1402545165006289e-168	10	Ubn2
9.231977458515314e-173	0.5632417122998299	0.876	0.064	1.5590963531940663e-168	10	Cd81
1.0050506564494867e-172	0.41707310528807	0.337	0.009	1.6973295486118932e-168	10	Rev1
1.0251701236500552e-172	0.25931045931877583	0.854	0.062	1.7313073048202133e-168	10	Rheb
1.1695305512755158e-172	0.314045025391169	0.258	0.005	1.975103194994091e-168	10	Abcc9
1.6526754374801516e-172	0.33841644007673893	0.292	0.007	2.79103827881648e-168	10	Trim12c
2.181648128525878e-172	0.2814802313315364	0.371	0.012	3.684367359454503e-168	10	Extl3
4.3649326037597756e-172	0.9957190209549291	0.865	0.064	7.371498181229509e-168	10	Gna13
5.1491632586588363e-172	0.4014797303879397	0.719	0.045	8.695906911223043e-168	10	Ccnl2
2.73182335939275e-171	0.2909852326957658	0.798	0.055	4.6135032893424764e-167	10	Glud1
3.6080990679087456e-171	0.31018456054743004	0.742	0.048	6.09335770588429e-167	10	Rc3h1
3.709733704701449e-171	0.6158139348835816	0.91	0.07	6.2649982804998064e-167	10	Srrm2
3.801911067465046e-171	0.44797879222667913	0.764	0.051	6.4206674107349694e-167	10	Ube2j1
9.671054158698578e-171	0.30248018945914235	0.562	0.028	1.6332476263210158e-166	10	Cndp2
1.910778575953086e-170	1.0780543622277592	0.921	0.073	3.226922859069572e-166	10	mt-Nd3
2.737855237744937e-170	0.3060904286994632	0.382	0.012	4.6236899255036496e-166	10	Shb
3.176361562978589e-170	0.32690706611420556	0.36	0.011	5.364239407558241e-166	10	Tma16
5.098515756703846e-170	0.3272824732022189	0.438	0.017	8.610373409921456e-166	10	Trrap
5.918700449105353e-170	0.3116517182777543	0.539	0.026	9.99550131844912e-166	10	Pank3
6.416692259287983e-170	1.1092678651138916	0.809	0.058	1.0836509887485546e-165	10	Itga5
1.0355357457530629e-169	1.521959809855174	0.888	0.07	1.7488127674277725e-165	10	Trib1
2.569058525143671e-169	0.40702024396878334	0.618	0.034	4.338626037262632e-165	10	Bdp1
8.650256833042078e-169	0.266105286472252	0.438	0.017	1.4608553739641461e-164	10	Traf3
1.3982914742556823e-168	0.2651781327776367	0.337	0.01	2.3614346417229964e-164	10	Ccdc82
4.414621202430049e-168	0.4301380667791672	0.82	0.059	7.455412286663866e-164	10	Gspt1
5.453846956108397e-168	0.2954411106802671	0.584	0.03	9.210456739475862e-164	10	Wdr45b
8.325135035795742e-168	1.1102995269302331	0.955	0.079	1.405948804845185e-163	10	Mat2a
9.619140938519094e-168	1.5161910510856262	0.966	0.08	1.6244805216971046e-163	10	Igfbp7
2.0718081667624237e-167	0.9959430095143471	0.91	0.073	3.498869632028381e-163	10	Med13
2.8538504055862475e-167	1.4682776892826506	0.472	0.02	4.819582564954055e-163	10	Vcam1
3.751733025722285e-167	0.2698532721804101	0.64	0.037	6.335926733839795e-163	10	Tpp2
4.70556506592501e-167	0.6579582646578557	0.73	0.048	7.946758283334157e-163	10	Irs2
4.9496657338691424e-167	0.5109191297548481	0.865	0.065	8.358995491358207e-163	10	Azin1
1.0592837314994324e-166	0.44915456126888476	0.303	0.008	1.7889183657562415e-162	10	Gbp7
1.2366870798642993e-165	1.0796995471344342	0.91	0.071	2.0885171404748286e-161	10	Col4a1
1.5109080974699273e-165	0.6879183893423758	0.674	0.041	2.551621595007213e-161	10	Emilin2
1.7796107825392664e-165	0.6013779425564607	0.674	0.041	3.005406689552313e-161	10	Gclc
2.9339057007571115e-165	0.7771796054374274	0.742	0.049	4.95477994743861e-161	10	Nrip1
3.9433401730698235e-165	0.3911575275825572	0.303	0.008	6.659512884280318e-161	10	Stat2
5.325745133088387e-165	0.4291718394804702	0.753	0.051	8.994118380759667e-161	10	Ipo7
1.2570490854885925e-164	0.4084816980372157	0.865	0.066	2.122904495573135e-160	10	Rbm25
2.2310360452848152e-164	3.20941328019324	0.944	0.089	3.7677736732769956e-160	10	Tnfaip6
2.627818102442546e-164	0.6959606043412374	0.82	0.06	4.4378592114049716e-160	10	Itgav
2.705907815810731e-164	0.3162160998682706	0.82	0.06	4.5697371193411627e-160	10	Pttg1ip
5.3501944476004444e-164	1.1790903029148974	0.933	0.076	9.035408383107631e-160	10	Nedd4
1.1564973379816466e-163	0.2606957694437988	0.854	0.065	1.953092704383405e-159	10	Tmed10
1.4049420745018502e-163	0.3153172614532064	0.506	0.023	2.3726661754187246e-159	10	Leng8
2.4316657436021123e-163	0.5647662479865667	0.539	0.027	4.1065971077952475e-159	10	Tmem176a
4.1213124405019876e-163	0.30042617313090103	0.663	0.04	6.960072449519757e-159	10	Ubr5
6.330663126461385e-163	0.27939362364646503	0.506	0.023	1.0691223887967986e-158	10	Krit1
7.64330335471354e-163	0.2769725438813273	0.753	0.051	1.2908010705440227e-158	10	Luc7l2
7.704482314087351e-163	0.26034496036102805	0.449	0.018	1.3011329732030718e-158	10	Zbtb11
1.1672081105165185e-162	0.3084074856898953	0.607	0.034	1.9711810570402965e-158	10	Sptan1
3.2027680503231e-162	0.31320169807006226	0.843	0.063	5.4088346833856505e-158	10	Ctsz
3.3347011303377343e-162	0.26475735716331056	0.348	0.011	5.6316432689143654e-158	10	Arhgap18
5.819266560268065e-162	0.30007380067833034	0.258	0.006	9.827577366980708e-158	10	Ttyh2
7.211800147384652e-162	0.4026097649109472	0.382	0.013	1.21792880889032e-157	10	D10Wsu102e
7.247909334551358e-161	0.35145189841888125	0.573	0.031	1.2240269284190333e-156	10	Setd2
7.784024300853312e-161	0.6153506754731688	0.831	0.063	1.3145660239281074e-156	10	Dnajb9
3.3503687673933874e-160	0.3944803257990759	0.551	0.028	5.658102774373953e-156	10	Zc3h7a
3.5643755114821855e-160	0.8088455182391538	0.91	0.074	6.019517363791115e-156	10	Cald1
4.372594825292019e-160	0.5525681482642322	0.663	0.041	7.384438140953161e-156	10	Tnfaip2
4.400890811654469e-160	0.45038848690292754	0.91	0.073	7.432224402722067e-156	10	Cavin1
5.0431792958625077e-160	0.2567545540750327	0.404	0.015	8.516921194852603e-156	10	P2rx4
7.523300096499044e-160	0.44093729770596457	0.618	0.036	1.2705349202967585e-155	10	Slc4a7
1.164779848829134e-159	0.2695069830074146	0.449	0.019	1.967080208702642e-155	10	Cers6
1.633536312953526e-159	0.5340840558373531	0.663	0.041	2.7587161253159145e-155	10	Kdm7a
1.7923272456041152e-159	0.2589317829532108	0.427	0.017	3.0268822523762297e-155	10	Adprh
7.189901081963155e-159	1.2742048782271622	0.82	0.062	1.2142304947219375e-154	10	Vegfa
7.7515521800933805e-159	0.5345217490969296	0.888	0.071	1.30908213217417e-154	10	Grn
8.70639258009702e-159	2.9737780817749018	0.91	0.082	1.4703355789267848e-154	10	Gpx3
9.23362464165742e-159	0.29771904318075726	0.697	0.045	1.559374529483105e-154	10	Gch1
9.544033404836317e-159	0.3949916325798252	0.494	0.023	1.611796361408757e-154	10	Xylt1
1.3270264582135468e-158	0.2826091218620337	0.449	0.019	2.2410822826310378e-154	10	Insig1
1.6022832703720531e-158	0.2639037812723636	0.326	0.01	2.705935987004323e-154	10	Rbm4b
1.6160139985480093e-158	1.7738519046376866	0.27	0.006	2.729124440747878e-154	10	Penk
2.961872294549226e-158	0.6242619111995169	0.697	0.046	5.002009931034733e-154	10	Midn
4.273552342672363e-158	0.37175668414417506	0.607	0.035	7.217175196305087e-154	10	Gda
2.543316503365926e-157	0.27477448181733444	0.281	0.007	4.2951529108843756e-153	10	Tbcel
3.5467326290297465e-157	0.3437265732535277	0.506	0.024	5.989722063905435e-153	10	Lmbrd1
1.024371384403162e-156	0.39518987314071413	0.404	0.015	1.72995839398006e-152	10	Parp14
1.3802824472175323e-156	0.25435896377079104	0.663	0.042	2.3310209968609685e-152	10	Arl5b
1.689310800398053e-156	0.5760919694303366	0.629	0.038	2.852908079712232e-152	10	Nr4a1
2.0176295960329435e-156	0.7695096615112511	0.899	0.075	3.407372861780435e-152	10	Uap1
3.106040713793689e-156	0.2738972765700305	0.674	0.043	5.245481557454782e-152	10	Ankrd17
2.035297815295858e-154	0.43483260959219283	0.685	0.045	3.437210950471645e-150	10	Klhl21
2.396656963873031e-154	1.4652566562568137	0.933	0.08	4.047474280588775e-150	10	Fbln2
2.93224321151334e-154	0.43052008260850044	0.416	0.017	4.951972335603729e-150	10	Tnrc6b
3.4049511340703824e-154	0.7472796806223687	0.91	0.078	5.750281475218062e-150	10	Jak1
5.46835069284947e-154	0.27727351774255865	0.371	0.013	9.234950650084185e-150	10	Cdc37l1
6.426591591240787e-154	0.893434425394489	0.876	0.073	1.0853227879287441e-149	10	Arid5b
7.142822421761829e-154	0.8144651389607644	0.506	0.025	1.2062798505871377e-149	10	Isg15
9.312087573781874e-154	1.2672466521088321	0.966	0.088	1.572625349460283e-149	10	Laptm4a
1.5826619839684304e-153	0.5332594547181329	0.663	0.043	2.672799558525885e-149	10	Nipbl
1.994228712734991e-153	0.2732683021476554	0.382	0.014	3.367853450066853e-149	10	Ctbp2
2.65444609512043e-153	0.6835611433869417	0.315	0.009	4.482828565439382e-149	10	Bmp2
6.66170850669513e-153	0.3289280049323261	0.607	0.036	1.1250293326106736e-148	10	Igf1r
1.3228049001094112e-152	0.3337217401224057	0.371	0.013	2.233952915304774e-148	10	Slc23a2
2.4587135978189183e-152	0.3673493143480058	0.82	0.064	4.152275523996589e-148	10	Crebbp
5.852963267022228e-152	0.30801911805449805	0.506	0.025	9.884484365347139e-148	10	Man2b1
3.861250496609382e-151	0.2732128261975807	0.281	0.007	6.520879838673924e-147	10	Vamp2
1.2796315380398246e-150	0.5309406840702777	0.562	0.032	2.1610417414416556e-146	10	Ankrd12
1.6226830505701674e-150	0.7644853434789718	0.348	0.012	2.7403871358028986e-146	10	Rsad2
2.5868909926802285e-150	0.27895509133246804	0.303	0.009	4.36874150843837e-146	10	Map3k5
3.64928348000387e-150	0.3139454442438153	0.461	0.021	6.162909941030536e-146	10	Pcnx
6.361448431214793e-150	0.8429455244798716	0.719	0.051	1.0743214110635543e-145	10	Itpripl2
2.9932349631301406e-149	0.3058091832098522	0.73	0.052	5.0549752057341814e-145	10	Abl2
3.5748403496338237e-149	0.3647350235225604	0.494	0.025	6.037190382461601e-145	10	Mbtd1
3.8812381716204633e-149	0.2517381871693134	0.775	0.059	6.554635024232638e-145	10	Atp13a3
6.866533589197348e-149	0.2791948477469782	0.348	0.012	1.1596201925436481e-144	10	Taok3
1.3613459377980992e-148	0.7890403035653024	0.685	0.047	2.29904101975343e-144	10	Fnip2
5.440802285066007e-148	3.172164081767161	0.854	0.082	9.188426899019473e-144	10	C3
7.977345228107227e-148	0.5211321309312054	0.82	0.067	1.3472140621227484e-143	10	Aff4
1.6345915356565086e-147	0.3307470538138828	0.382	0.015	2.760498185416712e-143	10	Gm37558
4.1961396506695044e-147	1.3431170695852486	0.933	0.086	7.086440642050659e-143	10	Ccnl1
5.599364489051344e-147	2.023907828960904	0.933	0.088	9.45620674910991e-143	10	Ly6a
6.831608826790264e-147	0.4343250076641494	0.472	0.023	1.1537220986683397e-142	10	Fcho2
1.9858099420361288e-146	0.25156659243439183	0.36	0.013	3.353635830110614e-142	10	Slc30a5
3.2637613683438956e-146	0.27012729664967716	0.427	0.019	5.511840198859171e-142	10	Maco1
3.324091907789191e-146	0.41244019104720087	0.921	0.082	5.6137264138743855e-142	10	Son
1.0578429420542054e-145	1.0702710539206082	0.831	0.07	1.7864851605411423e-141	10	Csrnp1
1.2268871975339079e-145	0.26338316997362954	0.562	0.032	2.0719670991952635e-141	10	Tob2
1.2484031428781537e-145	0.29264337141556573	0.292	0.008	2.1083032276926258e-141	10	Tia1
1.9068161212167935e-145	0.31661080881326675	0.483	0.024	3.2202310655109206e-141	10	Il1r2
1.0194085165474226e-144	0.3416040282472134	0.472	0.023	1.7215771027452874e-140	10	Herc1
6.056037874790459e-144	0.30702240179682555	0.337	0.012	1.0227436762946127e-139	10	Edem3
8.520317694381608e-144	0.45859755242785294	0.303	0.009	1.438911252227166e-139	10	Akap11
9.146754141486663e-144	0.31794882497820615	0.326	0.011	1.5447038394142677e-139	10	Zfp503
2.865179263930838e-143	1.3154061336111575	0.798	0.066	4.838714740926399e-139	10	Bhlhe40
4.176232740987122e-143	0.27412047189852085	0.685	0.049	7.052821852979051e-139	10	Smg1
4.272412525859048e-143	0.2932501485435506	0.584	0.036	7.215250273670761e-139	10	Rasa2
4.524511823025294e-143	0.406845240414186	0.865	0.074	7.640995566725116e-139	10	Serinc3
4.821330834417555e-143	0.7971589130657957	0.899	0.08	8.142263513164368e-139	10	mt-Nd5
7.629483001102298e-143	0.40720191554154284	0.483	0.025	1.2884670892261561e-138	10	Wipf1
8.286811942816715e-143	0.27904097654146615	0.36	0.013	1.399476800902887e-138	10	Atg16l1
1.0510642944624972e-142	0.3117644588635706	0.831	0.07	1.7750373804882654e-138	10	Qk
3.4909523961172714e-142	0.3515172874722854	0.899	0.08	5.895520406562848e-138	10	Morf4l2
3.826137864848798e-142	0.2963303864802122	0.348	0.013	6.46158162615665e-138	10	Ypel2
4.842551338425407e-142	0.33035804492462023	0.326	0.011	8.178100700332827e-138	10	Zyg11b
5.255913320288004e-142	0.5060331531782487	0.876	0.078	8.876186415302382e-138	10	Wsb1
5.4897957784490256e-142	0.3849023057969271	0.315	0.01	9.271167110644715e-138	10	Zbtb17
7.34202450902293e-142	0.4323514205260506	0.798	0.065	1.2399210990837924e-137	10	Tgoln1
9.836943853649973e-142	0.2849458513022013	0.393	0.016	1.6612630780044075e-137	10	Fnbp1
1.1445697861340152e-141	0.34298961779257564	0.618	0.04	1.932949454823125e-137	10	Phf3
1.2413573895033357e-141	0.26311559809805746	0.382	0.015	2.0964043593932334e-137	10	Fam129a
6.544770800439164e-141	0.28515461688581856	0.438	0.02	1.105280892778166e-136	10	Hspa13
2.5935945981724857e-140	0.27869299710579454	0.371	0.015	4.3800625573936936e-136	10	Togaram1
3.3670134570786664e-140	0.5973412805371783	0.494	0.026	5.6862123263144515e-136	10	Chka
3.8523487033520217e-140	0.2542141425956346	0.461	0.023	6.5058464902208945e-136	10	4931406P16Rik
1.1603853262889722e-139	0.46498228271354036	0.876	0.078	1.9596587390368163e-135	10	Nfe2l2
1.959597125426723e-139	0.733473163049341	0.73	0.056	3.3093676254206497e-135	10	Ppa1
2.4875432184826425e-139	0.4455596223160861	0.348	0.013	4.200962987373487e-135	10	Pptc7
5.04519111498099e-139	0.7866492194202022	0.753	0.06	8.520318754979896e-135	10	Icam1
2.8910402656798973e-138	0.3535291834926213	0.753	0.06	4.882388800680211e-134	10	Ddx21
3.8278326675184996e-138	1.1679345393868594	0.753	0.06	6.464443808905242e-134	10	Serpine1
4.1574800067161615e-138	0.38249867130868465	0.899	0.083	7.021152235342254e-134	10	Ssr3
5.067529283236178e-138	0.9255263233861513	0.697	0.052	8.558043453529258e-134	10	Emb
2.0415908179099472e-137	0.428865711189239	0.292	0.009	3.4478385732863188e-133	10	Tfpi2
2.8232379684258393e-137	0.25911886022722996	0.315	0.011	4.767884281077557e-133	10	Pwwp2a
4.730940707826035e-137	0.326226336630978	0.281	0.008	7.989612667376608e-133	10	Sesn3
5.630379352930616e-137	0.3857970874185085	0.64	0.044	9.508584651229224e-133	10	Bclaf1
1.5764662694020557e-136	0.3186054086999452	0.427	0.02	2.6623362357661917e-132	10	Pnisr
1.6346951396669776e-136	0.2545287375805343	0.393	0.017	2.7606731518695916e-132	10	Pcm1
2.777624533860696e-136	0.7095166747621313	0.562	0.034	4.6908523127839436e-132	10	Il33
8.787162900231605e-136	0.430654410992017	0.461	0.024	1.4839760705911135e-131	10	Rictor
8.967200455170754e-136	2.6567053156804827	0.775	0.068	1.514380812869237e-131	10	Il6
2.6743468868659208e-135	0.5589328037072254	0.809	0.07	4.516437022539167e-131	10	Runx1
3.5823291206081056e-135	0.27190411368471784	0.404	0.018	6.049837418882969e-131	10	Ubp1
4.057990561047193e-135	0.6306989514039592	0.573	0.036	6.853134459496499e-131	10	Sox4
4.20841348477087e-135	0.3001187512025638	0.393	0.017	7.107168693081045e-131	10	Esyt1
4.879558119179295e-135	0.29252002734370497	0.82	0.071	8.240597751669994e-131	10	Tra2a
8.606542730123115e-135	0.38911227101515555	0.303	0.01	1.4534729362631916e-130	10	mt-Nd6
9.370885367725899e-135	0.2505677075713898	0.573	0.036	1.5825551209015497e-130	10	Snx18
1.670885022385478e-134	0.7601775050228168	0.91	0.087	2.821790625804595e-130	10	Rrbp1
1.6771294063938846e-134	0.2744473588461894	0.404	0.018	2.8323361415179924e-130	10	Washc4
