gene_name	cluster_0	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	cluster_12	cluster_13	cluster_14
Anapc2	0.2319557284948299	0.16325493276530634	0.17479229497835072	0.28353763915881103	0.39393088693121814	0.5256972771705246	0.20715621542734908	0.26638196058475094	0.4546604977872094	0.0923466409884279	0.16164912967068562	0.2089351683440579	0	1.0456105743673267	0
Man1b1	0.19919764874293017	0.21187549920100074	0.2732295385080028	0.2861990732725135	0	0.14925447220635724	0.24342396068487504	0.32106837655514603	0.8581946277872676	0.005657243611757706	0.25500127704573816	0.2264784709184252	0	0.22830268594002565	0.39333736001275177
Dpp7	0.07916910940997345	0.07344679396658417	0.14821572850913525	0.3376442387583728	0.11240204693993129	0	0.006737694139690593	0.055674602827450334	0.28847626475497573	0.570029744668693	0.1748202236349151	0.3706015987408735	0	0.09968405765302109	0
Uap1l1	0.04937113213860641	0.10654797494934982	0.33689057784966275	0.7334257175083441	0.10896663272040263	0.15307726932913449	0.13489336799101304	0.14300434666093323	0.27034031018285876	0.3113495203328404	0.4884770855845656	0.8285376591829738	0	0.3460559602040759	0
Sapcd2	0	0	0.00324459654218374	0	0	0	0	0	0	0	0	0	0	0	0
Entpd2	0.17906053850121578	0.07655551952116108	0.6548743857822856	0.10236316042529972	0.17980841193274194	0.14851275280157988	0.040279354274703257	0.001924219466690605	0	0.5315823794735499	1.040974656002922	0.004654537609260238	0	0	0
Npdc1	0.2306100107368959	0.28476960275516605	0.7710490219787325	0.048790876004974996	0.08445187605134358	0.3035832539063102	0.1886786985496565	0.8966181874250381	0.10651753965192373	0.4105853029895542	0.8350525991622036	0.005839790713754807	0	0	0.5635236958140679
Fut7	0	0	0.05563169598614872	0	0	0	0	0	0.014741897781977991	0	0	0	0	0	0
Abca2	0.04507726731731122	0.016174385197519788	0.07760847749010719	0.10984466458383088	0.07943643981244973	0	0.024006653907980815	0.004839893166308817	0.01691899731004001	0.012150635409799576	0.05837880802792099	0.03188864040060254	0	0.8954259586567069	0
Paxx	0.16255060998490395	0.09790710733056597	0.08329782197483535	0.04212682640964191	0.05988056132910187	0.1449122426519476	0.0664429363543172	0.14869802184748734	0.07798620699618197	0.012104340679272683	0.24776661254670412	0.05991200005354551	0	0.03982210418100169	0.4595292592238732
Clic3	0.04867801285840364	0.03284263260785969	0.02458032072853031	0	0	0.09956089038185797	0.2458048745575276	0	0.01077207764207992	0	0.007139328017151235	0	0	0	0
Ptgds	0.09810333224617207	0.015466298583106766	0.016068881771104375	0.0636169526301936	0	0.2942897912609641	0.05806271855681797	0.22469610135893972	0	0	0	0.006854388780899617	0	0	0
C8g	0	0.007418899460783703	0.008183686575181204	0	0	0	0	0	0	0	0.004757543600113898	0	0	0	0
Fbxw5	0.11233291207643077	0.08266491647068228	0.17639361113915464	0.03695160933772	0.11181449802427165	0	0.12746542731243432	0.06561640411038526	0	0.012104340679272683	0.1109257784809693	0.12015637687105109	0	0	0
Traf2	0.2721474723435077	0.13223982520324587	0.13127971978063266	0.2509742437213669	0.214509975447509	0	0.33592059273902186	0.10337661200983907	0.052389419173404575	0	0.17850120474914785	0.24481512891042023	0	0.7566730825134916	0.2211957739146249
Edf1	0.8238926708934373	0.8482198717739902	0.7737272473236729	0.9960939961797092	0.5195885339690993	0.8200220389128965	0.9154293771759259	0.7924665761547849	0.6713281885006824	1.000205370047092	0.577545937030398	0.9466780832355277	1.0041797578000642	1.4973859763206763	0.9627316909552087
Mamdc4	0	0	0.005760716432319191	0	0	0	0	0	0	0	0.015213303242504122	0	0	0	0.0971722525998443
Phpt1	0.3216036474695173	0.29240934791813566	0.1742826093927054	0.16387393228855118	0.3617725280687253	0.2523607713599733	0.11906837085635262	0.008355701673675399	0.04975778485043508	0.0418115573863	0.3001329182244005	0.07693749515034624	0	0	0
Rabl6	0.12057243358423331	0.3160102234924468	0.3968642473688364	0.3085251630227328	0.019833144843742472	0.19963767489075665	0.3132892498881846	0.5713058328378829	0	0.2713359138276155	0.2502139956325333	0.13733217175407578	0	0	0.5078180507744198
Tmem141	0.03907289018457778	0.05378933558336419	0.04346142539506538	0.18806737817491312	0	0	0.04313661742317554	0	0	0	0.01794250763738437	0.07174585342871528	0	0	0
Fcna	0.03739045287565336	0.0653671072945263	0	0.024486333693358633	0	0	0.03207788316136123	0	0	0	0	0.04028116155995115	0	0	0
Bmyc	0.048151367216423734	0	0.05444306189988903	0.040383750989327914	0	0	0.07025235736824086	0.09955792934750449	0	0.005657243611757706	0.07996425554591213	0.01309306934129552	0	0	0
Camsap1	0.3307375035825316	0.3254546798337477	0.40605188820975047	0.20707733523968033	0.25992391130297754	0.08163266616747919	0.5153037989169782	0.889765996418284	0.1323601880467855	0.18128125990297178	0.28396008622535945	0.17908517533831325	0	0.49433498336328585	0.28505642382040536
Ubac1	0.17919825050017965	0.20817404024873837	0.08349103081837304	0.20315597290119664	0.04427637050958163	0	0.2013663921037997	0.05715725363350655	0.06393341686245121	0.016808106326539663	0.02053792480171547	0.018274861447971424	0	0	0
Nacc2	0.056723775245390844	0.08413062154958995	0.08310388305247669	0.007208802273973919	0.09709765591084533	0	0.08656529204681193	0	0	0.06203924078249377	0.09977715597675474	0.019971541273215977	0	0	0.29612441642715037
Tmem250-ps	0.1251651291175257	0.2233746647498918	0.11487146388836553	0.07384589893796356	0	0	0.21719116971001798	0.1424199052275909	0	0.5835210127544839	0.15074458758904533	0.09953738368768425	0.5958637289699326	0	0.4366382314360179
Qsox2	0.09968545787357373	0.12641813157268955	0.1716502756917531	0.0421743246337872	0.11652699947482217	0	0.1033447423878062	0.20589153093450557	0	0.011248217606034486	0.11278795242589408	0.028537336945443192	0	0	0
Ccdc187	0	0	0.024776100232496368	0	0	0	0	0	0	0	0.010015036032779498	0	0	0	0
Gpsm1	0.019064738684620313	0.016596514041730775	0.059246262079281097	0.03066834782094317	0	0	0.010039158804128529	0.003667264750678149	0.05271780405410834	0.023638796911283993	0.1787294411706104	0.05829155843711733	0	0.2325365473360054	0
Dnlz	0.24243469345174803	0.20382287225523782	0.1457974618104339	0.06538093471354957	0	0.15386549516826	0.13243128375687802	0.08929231095765318	0.006453275673912175	0.23911255958285593	0.27737848074096194	0.10963052510818083	0	0.11558922649923387	0
Card9	0	0	0	0.04642999098964155	0	0	0	0	0.25890895491635735	0	0	0.09550485887451397	0	0	0
Snapc4	0.0279551760377485	0.014957016469247138	0.10849481377201128	0.08023397836753024	0.05626096860348231	0	0.09790518480207729	0.020202218824167277	0	0	0.19282399696427172	0.00785636396408563	0	0	0
Entr1	0.42718711224693756	0.39870741602096543	0.38003646811838077	0.3953995578864639	0.6422634877662481	0.15152484545907766	0.2410677460121204	0.633702281828705	0.44608155654379383	0.3827881853700241	0.3957589313540037	0.5320562409785423	0	0.25031037934957623	0.7089004901067897
Pmpca	0.3900257668999397	0.39975060589612876	0.2034114296971083	0.3024517196433545	0.4630452841587381	0.23931050587893726	0.32184307437639714	0.3709975837536033	0.04297685242964845	0.41059421652334066	0.28562727198365584	0.30493078099238796	0	0.06777431323421707	0.19384893937882847
Inpp5e	0.014150411927524562	0.03539079087729179	0.023218838145151313	0	0.10470023900222061	0	0.066687894618063	0.0936575219890385	0	0.012150635409799576	0.06152438351260446	0.03206741780071974	0	0	0
Sec16a	0.22736146288190226	0.20811019468782233	0.20610198551892567	0.17061553622162945	0	0.15386549516826	0.1373647669307624	0.11739405252738551	0.23620953420704072	0.24836588978424146	0.286099899198039	0.268482251238752	0	0.7208981677053835	0.11008332133511585
Notch1	0.5048946680177429	0.42134926216263846	0.5609822296821468	0.6235078495666647	0.3859450851077259	0.32077638982328777	0.645566501378013	1.2941967636491998	0.3027902961495791	1.5703149058539005	0.37424202737807005	0.8713574995265254	0	1.192518741251388	0.2688008117222813
Egfl7	0.185874221510446	0.14032993469378952	0.10831841116268821	0.008165750392501876	0.09935200606878018	0	0.06623284372863655	1.7408788797921313	0	0	0.004251833628156363	0.040925332851025294	0.5518632379904804	0	0.0971722525998443
Agpat2	0.14376219444353394	0.13761224747703055	0.12301959672177708	0.14746470714886054	0.10419033694845417	0.24191671340822957	0.06451111008472486	0.015758703422068938	0.16521978129172918	0.021591961720537272	0.08786159404056973	0.29522635837099903	0	0	1.022256466140652
Dipk1b	0	0	0	0	0	0	0	0	0	0	0.032803845805314126	0	0	0	0
Surf6	0.08719632094930058	0.0603413342700827	0.1426933862202719	0.1556989361290077	0	0.3617113843933013	0.1274179983944405	0.06681705482270375	0.022664430488271048	0.310110915742733	0.12641788019700348	0.031939827407557235	0	0.061752142251039956	0
Med22	0.23567784820948592	0.2471899626446999	0.04698548889784518	0.05544489478817906	0.0674250561875176	0.44602046838898934	0.1740854293998829	0.328209263734739	0.016105354560150092	0	0.10778356069314246	0.08398115916389876	0	0.5530265365860345	0.24339622242926984
Rpl7a	2.7002641627737187	2.741841759009389	2.1592256873302986	2.0651452075169563	2.4729483149380385	2.7489650489446498	2.505349008207403	2.3086152420961192	1.1552497411030962	1.7812989026102375	2.030635327891507	1.9871697926545693	2.6754091752889364	2.2755783807722034	1.9158831473184348
Surf1	0.09611889880100631	0.2543501890069262	0.07649266714893425	0.16839103224231863	0.2037561945171792	0	0.047544930074961265	0.20805829721777816	0.020317945472101712	0.17616355259018315	0.1494554481009788	0.097424363406841	0	0.08850437657461488	0
Surf2	0.14906546661047165	0.15344685384495063	0.07038472288042154	0.09437948074716093	0.051521940887182385	0	0.22317030671922972	0.2999940340289393	0	0.4074748830782762	0.07584596317061366	0.07323654837342551	0	0.11502295401783964	0
Surf4	0.8228611316119264	0.7851760504939255	1.2965041538416098	1.098418483020689	0.8286079467745953	0.565621446877665	0.787105025924744	0.9597809170584922	0.7994925112797385	0.8683295292131564	1.0873973607563163	1.0443606406024255	0.954331474881432	0.7253399390098285	1.1583948154781796
Rexo4	0.16498704296752423	0.13685108184243805	0.16937391289516607	0.2927218838750907	0.09288275761430713	0.037060217902459225	0.15215007432498362	0.2536749002032321	0.00646413826283266	0.12121096394268388	0.07990811536304528	0.18842316890459065	0	0.5274182579823515	0.4628851103141542
Adamts13	0.013227461137423745	0.01284258728729207	0	0	0	0	0	0	0.018484207206454644	0.005622604127383752	0	0	0	0	0
Cacfd1	0.12446501128536244	0.04013029509761961	0.25281559402889375	0.07739582279202745	0.19336547753872002	0.125981008465463	0.1875301459035561	0.013451963644621378	0.0227372407663576	0.011248217606034486	0.09879738733556247	0.08025951301614047	0	0.492706392516858	0.7324943668861749
Slc2a6	0.026380961156378276	0.013216255172317956	0.008095571435070684	0.2272619059260997	0	0	0.01577797606359205	0	0.782537848180775	0	0.04146427824178769	0.2523656740897126	0	0	0
Gm13398	0	0	0	0.05945637188936117	0	0	0	0	0.020949064271475477	0	0	0	0	0	0.27479098918416245
Adamtsl2	0	0	0.13002947636793022	0	0	0	0	0	0.2757269802176356	0	0.08529084050737519	0	0	0	0
Sardh	0.024798321773522664	0.034254397751760805	0.09317386481359656	0	0	0	0.00218961631704698	0	0	0	0.035414079346762176	0	0	0	0
Vav2	0.062402089836000124	0.02247855001912864	0.0018722565217453606	0.055275089141266	0	0	9.177181913243049e-4	0.044473314518690805	0	0	0.08985577850820613	0.04450429307235847	0	0.1315993418134688	0.26220743572876454
Brd3os	0.014074867324557483	0	0.021708662806448006	0	0	0	0	0	0	0.016922519585432533	0.00503242186521422	0	0	0	0
Brd3	0.27706357639770174	0.2401528985490381	0.36585315545654246	0.20000293963891969	0.16774992225443233	0.125981008465463	0.27551606135864914	0.4220272887780959	0.02844198891877081	0.3324355620236684	0.3384856864908918	0.18739362385456831	0	0.10757122818739916	0
Wdr5	0.3502239579639891	0.3733469423372088	0.3042477180342793	0.37596075029296216	0.1911415721966116	0.31877130594134717	0.15890111119071634	0.46226664287082153	0.05815935628999461	0.3132504121266422	0.2704037270182984	0.19028839574735873	0	0	0
Rxra	0.15499369796271362	0.2764653957911655	0.15604320300445484	0.13836167270297817	0.11065765558657158	0.3452013473156612	0.2187788751913261	0.07914254975948816	0.08074132276424358	0.023183939457875165	0.15773877928449676	0.114015483593989	0	0.05108362880338797	0.8588204385540406
Col5a1	0.6866905028382232	0.4352718921149413	2.608701524463188	0.3847141523602471	0.3945840920671437	0.23724205455787223	0.3984596721519764	0.3915200766938178	0.04820228774601114	1.4265190987975063	2.0610402288913208	0	0	0.011224533195161614	0.5907062644250014
Olfm1	0.058280212085216214	0.07060347778241483	0.2791356738001598	0.4205542079515152	0	0	0.03709569114560057	0.27551465126552066	0.1804705934183773	0.6626237787756587	0.26277762650679637	0.3579585899349535	0	0.12409008135995134	0
Ppp1r26	0.012021196027288869	0	0.012864395587806197	0	0	0	0	0	0.010374365680030287	0	0.04146427824178769	0	0	0	0
1700007K13Rik	0.02583926437036733	0.016340633369432568	0	0	0	0.13950155961102642	0.03434592222094751	0	0	0	0	0	0	0	0
Mrps2	0.07670444238309239	0.08177204003908722	0.09986055968129932	0.07819650345427745	0	0	0.0201390278077673	0.10527609416486615	0	0	0.06015994064822884	0.028523692415914258	0	0	0.3667972375009826
Ralgds	0.6720746704044224	0.638455361480043	0.3794375023924913	0.841808326748894	0.5130066509716479	0.819463689604631	0.5484022191074485	0.8629062189159071	1.0298820848428125	0.7265611602509203	0.38760178618416863	0.8585276150955026	0.3949805521125862	0.051790578682251315	0.4535771267846951
Cel	0	0	0	0	0	0	0	0	0	0.00656471864564867	0	0	0	0	0
Gtf3c5	0.06782301106328806	0.027902220003942144	0.0427854153093095	0.03077385657128453	0	0	0.0387779526742657	0.12252882022314107	0	0.5646317252443769	0.04039476386441156	0.04597209272504756	0	0.07826716286067137	0.37855430847642624
Tsc1	0.12766100665876584	0.032047119824701986	0.15988223615841002	0.2393794777616064	0.10732656377166991	0.13508865670755432	0.08995032013988748	0.2738358358575153	0.137953009320073	0.17102454178189172	0.268540515540173	0.3853843815057888	0	0	0
Gtf3c4	0.14714800754553348	0.17290459088665744	0.18659231368068332	0.20397218681245252	0	0.29429301268634867	0.25604874096903674	0.5044251066162919	0.017659831493740744	0.09215467417331959	0.17661084984640124	0.19438614408024277	0	0	0
Ddx31	0.078794831953081207	0.0625430145912895	0.1469604793520981	0	0	0.15152484545907766	0.23191634818141943	0.05116453536883888	0	0.11834184962481185	0.044374277165758286	0.012228102717849772	0	0	0
Ttf1	0.07988217252010887	0.04342659268003633	0.15846710041299755	0.2026558836814533	0.1095245292863471	0	0.03894197403878473	0.18382328580588564	0.16244317149048074	0	0.1072128537810459	0.05851043150999464	0	0.022324473448885728	0
Setx	0.17804923632723446	0.23370852894812047	0.15812092023223687	0.38431725360237196	0.20694283635872926	0.23115890179608917	0.24966667939389164	0.4515004474861081	0.21269651673351836	0.1462065101552413	0.14570190377194375	0.1583987079248843	0	1.1012241925759627	0.30906996934751674
Ntng2	0	0.017414610005469185	0.023802147123761896	0	0	0	0	0	0.015167669534409449	0	0.00503242186521422	0.008983616019811912	0	0	0
Med27	0.11669696648223443	0.10320491888277539	0.085466899081868275	0.01892633805867905	0	0.21047727181590903	0.018843562401410233	0.3352853823523432	0.007515142613761403	0.06988900384137056	0.13359885146101527	0.006564115361495222	0	0.030121398342741974	0
Rapgef1	0.11466545022578721	0.17564963869597422	0.19740424606675924	0.32796561721823525	0.19867880707469376	0	0.26982851434238425	0.7435044613040384	0.03582414244651982	0.4869532876210536	0.26467162326483373	0.17252451990302228	0	0.604178659220528	0.24368771085761481
Gm13547	0	0	0	0	0	0.12287483357897007	0	0	0	0	0	0.008189986893234785	0	0	0
Trub2	0.06335161011431244	0.05617977665585973	0.08796627125748993	0.005340616245464326	0.09129757933029528	0.14352053455682234	0.10505820600257841	0.0863167862724982	0.1183474930899552	0.01562653877610272	0.05385884461362013	0.08475899758153317	0	0.011224533195161614	0.20802228370887188
Coq4	0.08568798319310715	0.0646207358337853	0.03897387301572018	0.03641797829676052	0	0.15307726932913449	0.021166284904982645	0.05827711247473503	0.09309422982750717	0.15357880703608823	0.032698129175992116	0.025213018565757184	0	0.061455717512946595	0
Slc27a4	0.1637315646886271	0.2670351666307113	0.2196631108173012	0.3122919320476753	0.2536436421674472	0.14633125423647173	0.2199696902825528	0.1304461491390026	0.7708024816906249	0.01562653877610272	0.23554110019742902	0.13485652548870847	0	0	2.552417417682072
Urm1	0.22057890133482988	0.11420145683790202	0.14988178133716043	0.23382655102372138	0.15779844417117575	0	0.11497874807483846	0.39361242084880055	0.048904859032605004	0.030409016869792162	0.15865532199062438	0.11175902095956106	0.5869346039282128	0.051790578682251315	0.5133248660858881
Cercam	0.011701076130691521	0.032325755530116525	0.21803524584734207	0	0	0	0.002190093945595589	0.0023958626307575732	0.00896379811328926	0	0.3246727438372305	0.0070859966006879315	0	0	0
Odf2	0.20353914450679955	0.14089389611788633	0.20315804620291752	0.2154053881116496	0.12059104580609795	0.15152484545907766	0.38490308170298365	0.19471411767645583	0.10111009046145064	0.01687661353293999	0.13327537519986135	0.31473135046466605	0	0.1606808184183973	0
Gle1	0.09037750502708916	0.1519643263217088	0.1721954981591249	0.14945036819701732	0.06107649543285314	0.10193568911430184	0.2103660459279833	0.6183162713445296	0.26132382178913105	0.13757616283193227	0.0852713124192782	0.07047163427989264	0	0	0
Sptan1	0.5369791841325359	0.49281559397181507	0.7321155903574056	0.5777791369601851	0.4473034469364856	0.5095511783963135	0.6815779433446898	0.8329084539379232	0.4661900065144116	0.9445638064828585	0.7782173133004697	0.5038654976485278	1.2479125187376714	0.9125837188198498	0.11008332133511585
Wdr34	0.03235617061278005	0.05771474594342073	0	0.0013321292856333855	0.030174299869949725	0	0.057348987179193144	0	0.009667066760915164	0	0.007611864009896489	0	0	0	0.24368771085761481
